NDB_No,FDGrp_Cd,Long_Desc
14353,1400,"Tea, instant, unsweetened, powder, decaffeinated"
14355,1400,"Tea, brewed, prepared with tap water"
14356,1400,"Tea, instant, sweetened with sodium saccharin, lemon-flavored, powder, decaffeinated"
14366,1400,"Tea, instant, unsweetened, powder"
14367,1400,"Tea, instant, unsweetened, powder, prepared"
14368,1400,"Tea, instant, unsweetened, lemon-flavored, powder"
14370,1400,"Tea, instant, sweetened with sugar, lemon-flavored, without added ascorbic acid, powder"
14376,1400,"Tea, instant, sweetened with sodium saccharin, lemon-flavored, prepared"
14381,1400,"Tea, herb, other than chamomile, brewed"
14383,1400,"Sports drink, fruit-flavored, low calorie, ready-to-drink"
14400,1400,"Carbonated beverage, cola, contains caffeine"
14407,1400,"Orange-flavor drink, breakfast type, powder"
14411,1400,"Water, tap, drinking"
14414,1400,"Alcoholic beverage, liqueur, coffee, 53 proof"
14415,1400,"Alcoholic beverage, liqueur, coffee with cream, 34 proof"
14416,1400,"Carbonated beverage, low calorie, cola or pepper-type, with aspartame, contains caffeine"
14422,1400,"Dairy drink mix, chocolate, reduced calorie, with low-calorie sweeteners, powder"
14424,1400,"Orange-flavor drink, breakfast type, with pulp, frozen concentrate"
14426,1400,"Orange drink, breakfast type, with juice and pulp, frozen concentrate"
14429,1400,"Water, tap, municipal"
14435,1400,"Orange breakfast drink, ready-to-drink"
14436,1400,"Orange breakfast drink, ready-to-drink, with added nutrients"
14460,1400,"Sports drink, PEPSICO QUAKER GATORADE, GATORADE, fruit-flavored, ready-to-drink"
14461,1400,"Sports drink, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink"
14462,1400,"QUAKER OATS, PROPEL Fitness Water, fruit-flavored, non-carbonated"
14538,1400,"Cocoa mix, with aspartame, low calorie, powder, with added calcium phosphorus, without added sodium or vitamin A"
14540,1400,"Fruit punch-flavor drink, powder, without added sodium"
14545,1400,"Tea, herb, chamomile, brewed"
14550,1400,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof"
14551,1400,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof"
14552,1400,"Carbonated beverage, chocolate-flavored soda"
14553,1400,"Wine, non-alcoholic"
14555,1400,"Water, bottled, generic"
14557,1400,"Chocolate-flavor beverage mix for milk, powder, with added nutrients"
14604,1400,"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener"
14605,1400,"Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors"
14606,1400,"Breakfast type drink, orange flavor, reduced sugar"
14625,1400,"Energy drink, AMP"
14626,1400,"Energy drink, FULL THROTTLE"
14627,1400,"Energy Drink, Monster"
14628,1400,"Energy drink, AMP, sugar free"
14629,1400,"Energy drink, ROCKSTAR"
14630,1400,"Energy drink, ROCKSTAR, sugar free"
14631,1400,"Beverage, Horchata, dry mix, unprepared, variety of brands, all with morro seeds"
14633,1400,"Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C"
14634,1400,"Ready-to-drink reduced fat milk beverage, flavored and sweetened, with added calcium, vitamin A and vitamin D"
14635,1400,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E"
14636,1400,"Beverages, fruit juice drink, reduced sugar, with vitamin E added"
14637,1400,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored"
14639,1400,"Rice drink, unsweetened, with added calcium, vitamins A and D"
14640,1400,"Energy drink, VAULT, citrus flavor"
14641,1400,"Energy drink, VAULT Zero, sugar-free, citrus flavor"
14653,1400,"Tea, green, brewed"
15002,1500,"Fish, anchovy, european, canned in oil, drained solids"
15008,1500,"Fish, carp, raw"
15012,1500,"Fish, caviar, black and red, granular"
15014,1500,"Fish, cisco, smoked"
15015,1500,"Fish, cod, Atlantic, raw"
15016,1500,"Fish, cod, Atlantic, cooked, dry heat"
15017,1500,"Fish, cod, Atlantic, canned, solids and liquid"
15018,1500,"Fish, cod, Atlantic, dried and salted"
15019,1500,"Fish, cod, Pacific, raw"
15020,1500,"Fish, croaker, Atlantic, raw"
15025,1500,"Fish, eel, mixed species, raw"
15027,1500,"Fish, fish portions and sticks, frozen, preheated"
15028,1500,"Fish, flatfish (flounder and sole species), raw"
15029,1500,"Fish, flatfish (flounder and sole species), cooked, dry heat"
15033,1500,"Fish, haddock, raw"
15035,1500,"Fish, haddock, smoked"
15036,1500,"Fish, halibut, Atlantic and Pacific, raw"
15038,1500,"Fish, halibut, Greenland, raw"
15039,1500,"Fish, herring, Atlantic, raw"
15040,1500,"Fish, herring, Atlantic, cooked, dry heat"
15041,1500,"Fish, herring, Atlantic, pickled"
15042,1500,"Fish, herring, Atlantic, kippered"
15046,1500,"Fish, mackerel, Atlantic, raw"
15048,1500,"Fish, mackerel, jack, canned, drained solids"
15050,1500,"Fish, mackerel, Pacific and jack, mixed species, raw"
15055,1500,"Fish, mullet, striped, raw"
15057,1500,"Fish, ocean perch, Atlantic, raw"
15060,1500,"Fish, perch, mixed species, raw"
15062,1500,"Fish, pike, northern, raw"
15066,1500,"Fish, pollock, walleye, raw"
15067,1500,"Fish, pollock, walleye, cooked, dry heat"
15068,1500,"Fish, pompano, florida, raw"
15070,1500,"Fish, rockfish, Pacific, mixed species, raw"
15071,1500,"Fish, rockfish, Pacific, mixed species, cooked, dry heat"
15072,1500,"Fish, roe, mixed species, raw"
15077,1500,"Fish, salmon, chinook, smoked"
15080,1500,"Fish, salmon, chum, drained solids with bone"
15081,1500,"Fish, salmon, coho, wild, raw"
15083,1500,"Fish, salmon, pink, raw"
15084,1500,"Fish, salmon, pink, canned, solids with bone and liquid"
15085,1500,"Fish, salmon, sockeye, raw"
15086,1500,"Fish, salmon, sockeye, cooked, dry heat"
15087,1500,"Fish, salmon, sockeye, canned, drained solids with bone"
15088,1500,"Fish, sardine, Atlantic, canned in oil, drained solids with bone"
15089,1500,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone"
15090,1500,"Fish, scup, raw"
15091,1500,"Fish, sea bass, mixed species, raw"
15094,1500,"Fish, shad, american, raw"
15095,1500,"Fish, shark, mixed species, raw"
15101,1500,"Fish, snapper, mixed species, raw"
15104,1500,"Fish, sturgeon, mixed species, raw"
15105,1500,"Fish, sturgeon, mixed species, cooked, dry heat"
15106,1500,"Fish, sturgeon, mixed species, smoked"
15110,1500,"Fish, swordfish, raw"
15114,1500,"Fish, trout, mixed species, raw"
15117,1500,"Fish, tuna, fresh, bluefin, raw"
15119,1500,"Fish, tuna, light, canned in oil, drained solids"
15121,1500,"Fish, tuna, light, canned in water, drained solids"
15126,1500,"Fish, tuna, white, canned in water, drained solids"
15127,1500,"Fish, tuna, fresh, yellowfin, raw"
15130,1500,"Fish, whitefish, mixed species, raw"
15131,1500,"Fish, whitefish, mixed species, smoked"
15132,1500,"Fish, whiting, mixed species, raw"
15133,1500,"Fish, whiting, mixed species, cooked, dry heat"
15138,1500,"Crustaceans, crab, alaska king, imitation, made from surimi"
15140,1500,"Crustaceans, crab, blue, cooked, moist heat"
15141,1500,"Crustaceans, crab, blue, canned"
15145,1500,"Crustaceans, crayfish, mixed species, wild, raw"
15146,1500,"Crustaceans, crayfish, mixed species, wild, cooked, moist heat"
15147,1500,"Crustaceans, lobster, northern, raw"
15148,1500,"Crustaceans, lobster, northern, cooked, moist heat"
15149,1500,"Crustaceans, shrimp, mixed species, raw"
15151,1500,"Crustaceans, shrimp, mixed species, cooked, moist heat"
15152,1500,"Crustaceans, shrimp, mixed species, canned"
15155,1500,"Mollusks, abalone, mixed species, raw"
15157,1500,"Mollusks, clam, mixed species, raw"
15160,1500,"Mollusks, clam, mixed species, canned, drained solids"
15162,1500,"Mollusks, clam, mixed species, canned, liquid"
15164,1500,"Mollusks, mussel, blue, raw"
15166,1500,"Mollusks, octopus, common, raw"
15167,1500,"Mollusks, oyster, eastern, wild, raw"
15170,1500,"Mollusks, oyster, eastern, canned"
15172,1500,"Mollusks, scallop, mixed species, raw"
15175,1500,"Mollusks, squid, mixed species, raw"
15201,1500,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat"
15230,1500,"Mollusks, octopus, common, cooked, moist heat"
15234,1500,"Fish, catfish, channel, farmed, raw"
15240,1500,"Fish, trout, rainbow, farmed, raw"
15247,1500,"Fish, salmon, coho, wild, cooked, dry heat"
15261,1500,"Fish, tilapia, raw"
16006,1600,"Beans, baked, canned, plain or vegetarian"
16008,1600,"Beans, baked, canned, with franks"
16011,1600,"Beans, baked, canned, with pork and tomato sauce"
16014,1600,"Beans, black, mature seeds, raw"
16017,1600,"Beans, black turtle soup, mature seeds, cooked, boiled, without salt"
16028,1600,"Beans, kidney, all types, mature seeds, cooked, boiled, without salt"
16032,1600,"Beans, kidney, red, mature seeds, raw"
16033,1600,"Beans, kidney, red, mature seeds, cooked, boiled, without salt"
16034,1600,"Beans, kidney, red, mature seeds, canned"
16039,1600,"Beans, navy, mature seeds, canned"
16040,1600,"Beans, pink, mature seeds, raw"
16041,1600,"Beans, pink, mature seeds, cooked, boiled, without salt"
16042,1600,"Beans, pinto, mature seeds, raw"
16043,1600,"Beans, pinto, mature seeds, cooked, boiled, without salt"
16049,1600,"Beans, white, mature seeds, raw"
16050,1600,"Beans, white, mature seeds, cooked, boiled, without salt"
16052,1600,"Broadbeans (fava beans), mature seeds, raw"
16053,1600,"Broadbeans (fava beans), mature seeds, cooked, boiled, without salt"
16055,1600,Carob flour
16056,1600,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw"
16057,1600,"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt"
16059,1600,"Chili with beans, canned"
16062,1600,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw"
16063,1600,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt"
16069,1600,"Lentils, raw"
16070,1600,"Lentils, mature seeds, cooked, boiled, without salt"
16071,1600,"Lima beans, large, mature seeds, raw"
16072,1600,"Lima beans, large, mature seeds, cooked, boiled, without salt"
16080,1600,"Mung beans, mature seeds, raw"
16081,1600,"Mung beans, mature seeds, cooked, boiled, without salt"
16082,1600,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated"
16084,1600,"Mungo beans, mature seeds, cooked, boiled, without salt"
16085,1600,"Peas, split, mature seeds, raw"
16086,1600,"Peas, split, mature seeds, cooked, boiled, without salt"
16087,1600,"Peanuts, all types, raw"
16088,1600,"Peanuts, all types, cooked, boiled, with salt"
16089,1600,"Peanuts, all types, oil-roasted, with salt"
16090,1600,"Peanuts, all types, dry-roasted, with salt"
16098,1600,"Peanut butter, smooth style, with salt"
16099,1600,"Peanut flour, defatted"
16103,1600,"Refried beans, canned, traditional style (includes USDA commodity)"
16104,1600,"Bacon, meatless"
16107,1600,"Sausage, meatless"
16109,1600,"Soybeans, mature cooked, boiled, without salt"
16110,1600,"Soybeans, mature seeds, roasted, salted"
16112,1600,Miso
16113,1600,Natto
16115,1600,"Soy flour, full-fat, raw"
16117,1600,"Soy flour, defatted"
16118,1600,"Soy flour, low-fat"
16120,1600,"Soymilk, original and vanilla, unfortified"
16122,1600,Soy protein isolate
16123,1600,Soy sauce made from soy and wheat (shoyu)
16124,1600,Soy sauce made from soy (tamari)
16125,1600,Soy sauce made from hydrolyzed vegetable protein
16127,1600,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)"
16129,1600,"Tofu, fried"
16137,1600,"Hummus, home prepared"
16139,1600,"Soymilk, original and vanilla, with added calcium, vitamins A and D"
16147,1600,"Veggie burgers or soyburgers, unprepared"
16149,1600,"Peanut spread, reduced sugar"
16150,1600,"Peanut butter, smooth, reduced fat"
16152,1600,"ENSURE FIBER WITH FOS, liquid"
16155,1600,"Peanut butter, smooth, vitamin and mineral fortified"
16156,1600,"Peanut butter, chunky, vitamin and mineral fortified"
16166,1600,"Soymilk, chocolate, unfortified"
16168,1600,"Soymilk, chocolate, with added calcium, vitamins A and D"
16172,1600,"Refried beans, canned, fat-free"
16225,1600,"Soymilk, original and vanilla, light, with added calcium, vitamins A and D"
16227,1600,"Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D"
16230,1600,"Soymilk (all flavors), nonfat, with added calcium, vitamins A and D"
16231,1600,"Soymilk, chocolate, nonfat, with added calcium, vitamins A and D"
16389,1600,"Peanuts, all types, oil-roasted, without salt"
16390,1600,"Peanuts, all types, dry-roasted, without salt"
16397,1600,"Peanut butter, chunk style, without salt"
16398,1600,"Peanut butter, smooth style, without salt"
16424,1600,"Soy sauce made from soy and wheat (shoyu), low sodium"
17002,1700,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked"
17006,1700,"Lamb, domestic, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, cooked"
17008,1700,"Lamb, domestic, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised"
17012,1700,"Lamb, domestic, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted"
17014,1700,"Lamb, domestic, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted"
17024,1700,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled"
17025,1700,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted"
17027,1700,"Lamb, domestic, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled"
17030,1700,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled"
17033,1700,"Lamb, domestic, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled"
17035,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw"
17038,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted"
17039,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw"
17041,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled"
17042,1700,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted"
17053,1700,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled"
17060,1700,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised"
17077,1700,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, cooked, broiled"
17081,1700,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, cooked, roasted"
17083,1700,"Lamb, New Zealand, imported, frozen, rib, separable lean only, cooked, roasted"
17089,1700,"Veal, composite of trimmed retail cuts, separable lean and fat, cooked"
17091,1700,"Veal, composite of trimmed retail cuts, separable lean only, cooked"
17094,1700,"Veal, leg (top round), separable lean and fat, raw"
17095,1700,"Veal, leg (top round), separable lean and fat, cooked, braised"
17096,1700,"Veal, leg (top round), separable lean and fat, cooked, pan-fried, breaded"
17097,1700,"Veal, leg (top round), separable lean and fat, cooked, pan-fried, not breaded"
17098,1700,"Veal, leg (top round), separable lean and fat, cooked, roasted"
17101,1700,"Veal, leg (top round), separable lean only, cooked, pan-fried, breaded"
17102,1700,"Veal, leg (top round), separable lean only, cooked, pan-fried, not breaded"
17104,1700,"Veal, loin, separable lean and fat, raw"
17105,1700,"Veal, loin, separable lean and fat, cooked, braised"
17106,1700,"Veal, loin, separable lean and fat, cooked, roasted"
17108,1700,"Veal, loin, separable lean only, cooked, braised"
17109,1700,"Veal, loin, separable lean only, cooked, roasted"
17111,1700,"Veal, rib, separable lean and fat, cooked, braised"
17114,1700,"Veal, rib, separable lean only, cooked, braised"
17116,1700,"Veal, shoulder, whole (arm and blade), separable lean and fat, raw"
17117,1700,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, braised"
17122,1700,"Veal, shoulder, arm, separable lean and fat, raw"
17129,1700,"Veal, shoulder, blade, separable lean and fat, cooked, braised"
17132,1700,"Veal, shoulder, blade, separable lean only, cooked, braised"
17134,1700,"Veal, sirloin, separable lean and fat, raw"
17136,1700,"Veal, sirloin, separable lean and fat, cooked, roasted"
17143,1700,"Veal, ground, cooked, broiled"
17147,1700,"Game meat, bear, cooked, simmered"
17148,1700,"Bison, ground, grass-fed, cooked"
17149,1700,"Bison, ground, grass-fed, raw"
17151,1700,"Game meat, beaver, cooked, roasted"
17157,1700,"Game meat, bison, separable lean only, cooked, roasted"
17159,1700,"Game meat, boar, wild, cooked, roasted"
17163,1700,"Game meat, caribou, cooked, roasted"
17169,1700,"Game meat, goat, cooked, roasted"
17173,1700,"Game meat, moose, cooked, roasted"
17176,1700,"Game meat, opossum, cooked, roasted"
17179,1700,"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed"
17181,1700,"Game meat, rabbit, wild, cooked, stewed"
17182,1700,"Game meat, raccoon, cooked, roasted"
17184,1700,"Game meat, squirrel, cooked, roasted"
17219,1700,"Veal, variety meats and by-products, thymus, cooked, braised"
17224,1700,"Lamb, ground, raw"
17225,1700,"Lamb, ground, cooked, broiled"
17343,1700,"Game meat, deer, ground, raw"
17344,1700,"Game meat, deer, ground, cooked, pan-broiled"
17345,1700,"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled"
17346,1700,"Game meat, deer, shoulder clod, separable lean only, 3-5 lb roast, cooked, braised"
18001,1800,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)"
18002,1800,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)"
18005,1800,"Bagels, cinnamon-raisin"
18006,1800,"Bagels, cinnamon-raisin, toasted"
18007,1800,"Bagels, oat bran"
18009,1800,"Biscuits, plain or buttermilk, commercially baked"
18010,1800,"Biscuits, plain or buttermilk, dry mix"
18012,1800,"Biscuits, plain or buttermilk, refrigerated dough, lower fat"
18013,1800,"Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked"
18015,1800,"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked"
18021,1800,"Bread, boston brown, canned"
18022,1800,"Bread, cornbread, dry mix, enriched (includes corn muffin mix)"
18027,1800,"Bread, egg"
18028,1800,"Bread, egg, toasted"
18029,1800,"Bread, french or vienna (includes sourdough)"
18030,1800,"Bread, french or vienna, toasted (includes sourdough)"
18033,1800,"Bread, italian"
18035,1800,"Bread, Multi-Grain (includes whole-grain)"
18036,1800,"Bread, Multi-Grain, toasted (includes whole-grain)"
18037,1800,"Bread, oat bran"
18038,1800,"Bread, oat bran, toasted"
18039,1800,"Bread, oatmeal"
18040,1800,"Bread, oatmeal, toasted"
18041,1800,"Bread, pita, white, enriched"
18042,1800,"Bread, pita, whole-wheat"
18043,1800,"Bread, protein (includes gluten)"
18044,1800,"Bread, pumpernickel"
18045,1800,"Bread, pumpernickel, toasted"
18047,1800,"Bread, raisin, enriched"
18048,1800,"Bread, raisin, toasted, enriched"
18049,1800,"Bread, reduced-calorie, oat bran"
18050,1800,"Bread, reduced-calorie, oat bran, toasted"
18053,1800,"Bread, reduced-calorie, rye"
18055,1800,"Bread, reduced-calorie, wheat"
18057,1800,"Bread, reduced-calorie, white"
18059,1800,"Bread, rice bran"
18060,1800,"Bread, rye"
18061,1800,"Bread, rye, toasted"
18064,1800,"Bread, wheat"
18065,1800,"Bread, wheat, toasted"
18066,1800,"Bread, wheat bran"
18068,1800,"Bread, wheat germ"
18069,1800,"Bread, white, commercially prepared (includes soft bread crumbs)"
18070,1800,"Bread, white, commercially prepared, toasted"
18075,1800,"Bread, whole-wheat, commercially prepared"
18076,1800,"Bread, whole-wheat, commercially prepared, toasted"
18077,1800,"Bread, whole-wheat, prepared from recipe"
18078,1800,"Bread, whole-wheat, prepared from recipe, toasted"
18079,1800,"Bread crumbs, dry, grated, plain"
18080,1800,"Bread sticks, plain"
18081,1800,"Bread stuffing, bread, dry mix"
18082,1800,"Bread stuffing, bread, dry mix, prepared"
18085,1800,"Bread stuffing, cornbread, dry mix, prepared"
18087,1800,"Cake, angelfood, dry mix"
18088,1800,"Cake, angelfood, dry mix, prepared"
18090,1800,"Cake, boston cream pie, commercially prepared"
18095,1800,"Cake, cherry fudge with chocolate frosting"
18097,1800,"Cake, chocolate, dry mix, pudding-type"
18099,1800,"Cake, chocolate, dry mix, regular"
18102,1800,"Cake, white, prepared from recipe with coconut frosting"
18107,1800,"Coffeecake, cinnamon with crumb topping, dry mix"
18108,1800,"Coffeecake, cinnamon with crumb topping, dry mix, prepared"
18110,1800,"Cake, fruitcake, commercially prepared"
18112,1800,"Cake, german chocolate, dry mix, pudding-type"
18114,1800,"Cake, gingerbread, dry mix"
18117,1800,"Cake, marble, dry mix, pudding-type"
18127,1800,"Cake, snack cakes, creme-filled, chocolate with frosting"
18128,1800,"Cake, snack cakes, creme-filled, sponge"
18133,1800,"Cake, sponge, commercially prepared"
18135,1800,"Cake, white, dry mix, pudding-type, enriched"
18137,1800,"Cake, white, dry mix, regular"
18142,1800,"Cake, yellow, dry mix, pudding-type"
18144,1800,"Cake, yellow, dry mix, regular, enriched"
18147,1800,Cheesecake commercially prepared
18150,1800,"Cookies, animal crackers (includes arrowroot, tea biscuits)"
18151,1800,"Cookies, brownies, commercially prepared"
18155,1800,"Cookies, butter, commercially prepared, enriched"
18157,1800,"Cookies, chocolate wafers"
18159,1800,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched"
18166,1800,"Cookies, chocolate sandwich, with creme filling, regular"
18167,1800,"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated"
18168,1800,"Cookies, chocolate sandwich, with extra creme filling"
18169,1800,"Cookies, coconut macaroons, prepared from recipe"
18170,1800,"Cookies, fig bars"
18171,1800,"Cookies, fortune"
18172,1800,"Cookies, gingersnaps"
18173,1800,"Cookies, graham crackers, plain or honey (includes cinnamon)"
18174,1800,"Cookies, graham crackers, chocolate-coated"
18175,1800,"Cookies, ladyfingers, with lemon juice and rind"
18176,1800,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)"
18177,1800,"Cookies, molasses"
18178,1800,"Cookies, oatmeal, commercially prepared, regular"
18185,1800,"Cookies, peanut butter, commercially prepared, regular"
18190,1800,"Cookies, peanut butter sandwich, regular"
18191,1800,"Cookies, raisin, soft-type"
18192,1800,"Cookies, shortbread, commercially prepared, plain"
18197,1800,"Cookies, brownies, dry mix, special dietary, prepared"
18198,1800,"Cookies, chocolate chip, commercially prepared, special dietary"
18199,1800,"Cookies, chocolate sandwich, with creme filling, special dietary"
18200,1800,"Cookies, oatmeal, commercially prepared, special dietary"
18203,1800,"Cookies, sugar, commercially prepared, special dietary"
18204,1800,"Cookies, sugar, commercially prepared, regular (includes vanilla)"
18206,1800,"Cookies, sugar, refrigerated dough, baked"
18208,1800,"Cookies, sugar, prepared from recipe, made with margarine"
18209,1800,"Cookies, sugar wafers with creme filling, regular"
18210,1800,"Cookies, vanilla sandwich with creme filling"
18211,1800,"Puff pastry, frozen, ready-to-bake, baked"
18212,1800,"Cookies, vanilla wafers, lower fat"
18214,1800,"Crackers, cheese, regular"
18215,1800,"Crackers, cheese, sandwich-type with peanut butter filling"
18216,1800,"Crackers, crispbread, rye"
18217,1800,"Crackers, matzo, plain"
18220,1800,"Crackers, melba toast, plain"
18223,1800,"Crackers, milk"
18226,1800,"Crackers, rye, wafers, plain"
18228,1800,"Crackers, saltines (includes oyster, soda, soup)"
18229,1800,"Crackers, standard snack-type, regular"
18230,1800,"Crackers, standard snack-type, sandwich, with cheese filling"
18231,1800,"Crackers, standard snack-type, sandwich, with peanut butter filling"
18232,1800,"Crackers, wheat, regular"
18235,1800,"Crackers, whole-wheat"
18236,1800,Cracker meal
18237,1800,"Cream puffs, prepared from recipe, shell (includes eclair)"
18238,1800,"Cream puffs, prepared from recipe, shell, with custard filling"
18239,1800,"Croissants, butter"
18241,1800,"Croissants, cheese"
18243,1800,"Croutons, seasoned"
18244,1800,"Danish pastry, cinnamon, enriched"
18245,1800,"Danish pastry, cheese"
18246,1800,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)"
18247,1800,"Danish pastry, nut (includes almond, raisin nut, cinnamon nut)"
18248,1800,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)"
18249,1800,"Doughnuts, cake-type, plain, chocolate-coated or frosted"
18251,1800,"Doughnuts, cake-type, chocolate, sugared or glazed"
18252,1800,"Doughnuts, cake-type, wheat, sugared or glazed"
18253,1800,"Doughnuts, french crullers, glazed"
18254,1800,"Doughnuts, yeast-leavened, with creme filling"
18255,1800,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
18256,1800,"Doughnuts, yeast-leavened, with jelly filling"
18257,1800,"Eclairs, custard-filled with chocolate glaze, prepared from recipe"
18258,1800,"English muffins, plain, enriched, with ca prop (includes sourdough)"
18259,1800,"English muffins, plain, toasted, enriched, with calcium propionate (includes sourdough)"
18260,1800,"English muffins, mixed-grain (includes granola)"
18261,1800,"English muffins, mixed-grain, toasted (includes granola)"
18262,1800,"English muffins, raisin-cinnamon (includes apple-cinnamon)"
18263,1800,"English muffins, raisin-cinnamon, toasted (includes apple-cinnamon)"
18264,1800,"English muffins, wheat"
18265,1800,"English muffins, wheat, toasted"
18266,1800,"English muffins, whole-wheat"
18267,1800,"English muffins, whole-wheat, toasted"
18270,1800,"Hush puppies, prepared from recipe"
18271,1800,"Ice cream cones, cake or wafer-type"
18272,1800,"Ice cream cones, sugar, rolled-type"
18274,1800,"Muffins, blueberry, commercially prepared (Includes mini-muffins)"
18277,1800,"Muffins, blueberry, toaster-type"
18279,1800,"Muffins, corn, commercially prepared"
18283,1800,"Muffins, oat bran"
18286,1800,"Muffins, wheat bran, toaster-type with raisins"
18288,1800,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)"
18291,1800,"Pancakes, plain, dry mix, incomplete (includes buttermilk)"
18295,1800,"Pancakes, buckwheat, dry mix, incomplete"
18301,1800,"Pie, apple, commercially prepared, enriched flour"
18304,1800,"Pie, banana cream, prepared from recipe"
18305,1800,"Pie, blueberry, commercially prepared"
18308,1800,"Pie, cherry, commercially prepared"
18313,1800,"Pie, coconut creme, commercially prepared"
18317,1800,"Pie, egg custard, commercially prepared"
18319,1800,"Pie, fried pies, fruit"
18320,1800,"Pie, lemon meringue, commercially prepared"
18322,1800,"Pie, mince, prepared from recipe"
18323,1800,"Pie, peach"
18324,1800,"Pie, pecan, commercially prepared"
18326,1800,"Pie, pumpkin, commercially prepared"
18328,1800,"Pie, vanilla cream, prepared from recipe"
18330,1800,"Pie crust, cookie-type, prepared from recipe, graham cracker, baked"
18335,1800,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
18338,1800,Phyllo dough
18342,1800,"Rolls, dinner, plain, commercially prepared (includes brown-and-serve)"
18344,1800,"Rolls, dinner, egg"
18345,1800,"Rolls, dinner, oat bran"
18346,1800,"Rolls, dinner, rye"
18347,1800,"Rolls, dinner, wheat"
18348,1800,"Rolls, dinner, whole-wheat"
18349,1800,"Rolls, french"
18350,1800,"Rolls, hamburger or hotdog, plain"
18351,1800,"Rolls, hamburger or hotdog, mixed-grain"
18352,1800,"Rolls, hamburger or hotdog, reduced-calorie"
18353,1800,"Rolls, hard (includes kaiser)"
18354,1800,"Strudel, apple"
18356,1800,"Sweet rolls, cinnamon, commercially prepared with raisins"
18360,1800,"Taco shells, baked"
18362,1800,"Toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)"
18363,1800,"Tortillas, ready-to-bake or -fry, corn"
18364,1800,"Tortillas, ready-to-bake or -fry, flour"
